time [s],energy [GeV],flux [cm-2 s-1 GeV-1]
14.987153685419344,50.17187762862054,6.309573444801937e-10
14.987153685419344,55.01236987934648,5.248074602497728e-10
14.987153685419344,60.31986409086751,4.3651583224016613e-10
14.987153685419344,66.13941576995649,3.630780547701014e-10
14.987153685419344,72.52042729740603,3.0199517204020167e-10
14.987153685419344,79.51706730659274,2.5118864315095794e-10
14.987153685419344,87.18873052292903,2.0892961308540412e-10
14.987153685419344,95.6005419677955,1.7378008287493763e-10
14.987153685419344,104.82390980715925,1.4454397707459278e-10
14.987153685419344,114.93713153802992,1.2022644346174135e-10
14.987153685419344,126.02605865869103,9.999999999999999e-11
14.987153685419344,138.18482546511677,8.31763771102671e-11
14.987153685419344,151.5166481603521,6.918309709189363e-11
14.987153685419344,166.13470106052452,5.754399373371566e-11
14.987153685419344,182.16307733563121,4.78630092322638e-11
14.987153685419344,199.73784244086434,3.9810717055349695e-11
14.987153685419344,219.00818918109056,3.311311214825915e-11
14.987153685419344,240.1377042138676,2.7542287033381692e-11
14.987153685419344,263.3057567423873,2.2908676527677748e-11
14.987153685419344,288.7090211870091,1.9054607179632482e-11
14.987153685419344,316.56314676139635,1.5848931924611143e-11
14.987153685419344,347.10458812634624,1.3182567385564075e-11
14.987153685419344,380.59261266179936,1.096478196143185e-11
14.987153685419344,417.3115013968317,9.120108393559098e-12
14.987153685419344,457.5729622814023,7.585775750291836e-12
14.987153685419344,501.71877628620564,6.3095734448019305e-12
14.987153685419344,550.1236987934651,5.2480746024977225e-12
14.987153685419344,603.1986409086754,4.365158322401656e-12
14.987153685419344,661.3941576995649,3.630780547701011e-12
14.987153685419344,725.2042729740599,3.019951720402019e-12
14.987153685419344,795.1706730659272,2.5118864315095823e-12
14.987153685419344,871.8873052292902,2.089296130854041e-12
14.987153685419344,956.0054196779548,1.7378008287493765e-12
14.987153685419344,1048.2390980715927,1.445439770745928e-12
14.987153685419344,1149.3713153802992,1.2022644346174132e-12
14.987153685419344,1260.2605865869104,1e-12
14.987153685419344,1381.8482546511677,8.317637711026708e-13
14.987153685419344,1515.1664816035209,6.918309709189364e-13
14.987153685419344,1661.347010605245,5.754399373371568e-13
14.987153685419344,1821.6307733563121,4.786300923226381e-13
14.987153685419344,1997.3784244086446,3.981071705534969e-13
14.987153685419344,2190.0818918109067,3.3113112148259076e-13
14.987153685419344,2401.377042138676,2.754228703338169e-13
14.987153685419344,2633.057567423873,2.2908676527677745e-13
14.987153685419344,2887.0902118700915,1.905460717963248e-13
14.987153685419344,3165.6314676139637,1.5848931924611142e-13
14.987153685419344,3471.0458812634624,1.3182567385564077e-13
14.987153685419344,3805.9261266179938,1.0964781961431851e-13
14.987153685419344,4173.115013968318,9.120108393559097e-14
14.987153685419344,4575.729622814023,7.585775750291836e-14
14.987153685419344,5017.187762862057,6.309573444801932e-14
14.987153685419344,5501.23698793465,5.2480746024977235e-14
14.987153685419344,6031.986409086754,4.3651583224016575e-14
14.987153685419344,6613.9415769956495,3.6307805477010106e-14
14.987153685419344,7252.0427297405995,3.019951720402019e-14
14.987153685419344,7951.706730659273,2.5118864315095826e-14
14.987153685419344,8718.873052292904,2.0892961308540407e-14
14.987153685419344,9560.054196779547,1.7378008287493765e-14
16.815863012500184,1.0482390980715925,1.202264434617413e-06
16.815863012500184,1.1493713153802991,1e-06
16.815863012500184,1.2602605865869103,8.31763771102671e-07
16.815863012500184,1.3818482546511677,6.918309709189362e-07
16.815863012500184,1.5151664816035209,5.754399373371565e-07
16.815863012500184,1.6613470106052453,4.78630092322638e-07
16.815863012500184,1.8216307733563122,3.981071705534969e-07
16.815863012500184,1.9973784244086434,3.3113112148259074e-07
16.815863012500184,2.1900818918109053,2.754228703338169e-07
16.815863012500184,2.4013770421386758,2.2908676527677748e-07
16.815863012500184,2.6330575674238723,1.9054607179632485e-07
16.815863012500184,2.887090211870091,1.5848931924611143e-07
16.815863012500184,3.1656314676139634,1.3182567385564072e-07
16.815863012500184,3.4710458812634624,1.096478196143185e-07
16.815863012500184,3.805926126617994,9.120108393559095e-08
16.815863012500184,4.173115013968317,7.585775750291836e-08
16.815863012500184,4.575729622814023,6.30957344480193e-08
16.815863012500184,5.017187762862054,5.2480746024977225e-08
16.815863012500184,5.501236987934645,4.365158322401665e-08
16.815863012500184,6.031986409086748,3.6307805477010175e-08
16.815863012500184,6.613941576995646,3.019951720402019e-08
16.815863012500184,7.2520427297406,2.511886431509582e-08
16.815863012500184,7.951706730659272,2.0892961308540405e-08
16.815863012500184,8.718873052292903,1.7378008287493763e-08
16.815863012500184,9.560054196779548,1.4454397707459279e-08
16.815863012500184,10.482390980715925,1.202264434617413e-08
16.815863012500184,11.493713153802991,1e-08
16.815863012500184,12.602605865869105,8.317637711026707e-09
16.815863012500184,13.818482546511675,6.918309709189362e-09
16.815863012500184,15.151664816035204,5.754399373371572e-09
16.815863012500184,16.613470106052446,4.786300923226384e-09
16.815863012500184,18.216307733563113,3.981071705534973e-09
16.815863012500184,19.973784244086435,3.3113112148259107e-09
16.815863012500184,21.900818918109067,2.7542287033381663e-09
16.815863012500184,24.013770421386774,2.2908676527677724e-09
16.815863012500184,26.330575674238737,1.9054607179632465e-09
16.815863012500184,28.87090211870091,1.5848931924611142e-09
16.815863012500184,31.656314676139637,1.3182567385564074e-09
16.815863012500184,34.71045881263463,1.096478196143185e-09
16.815863012500184,38.05926126617994,9.120108393559095e-10
16.815863012500184,41.73115013968317,7.585775750291836e-10
16.815863012500184,45.75729622814022,6.309573444801929e-10
16.815863012500184,50.17187762862054,5.248074602497729e-10
16.815863012500184,55.01236987934648,4.36515832240166e-10
16.815863012500184,60.31986409086751,3.6307805477010135e-10
16.815863012500184,66.13941576995649,3.019951720402016e-10
16.815863012500184,72.52042729740603,2.51188643150958e-10
16.815863012500184,79.51706730659274,2.0892961308540386e-10
16.815863012500184,87.18873052292903,1.7378008287493763e-10
16.815863012500184,95.6005419677955,1.4454397707459278e-10
16.815863012500184,104.82390980715925,1.202264434617413e-10
16.815863012500184,114.93713153802992,1e-10
16.815863012500184,126.02605865869103,8.317637711026708e-11
16.815863012500184,138.18482546511677,6.918309709189363e-11
16.815863012500184,151.5166481603521,5.754399373371566e-11
16.815863012500184,166.13470106052452,4.7863009232263794e-11
16.815863012500184,182.16307733563121,3.9810717055349695e-11
16.815863012500184,199.73784244086434,3.311311214825908e-11
16.815863012500184,219.00818918109056,2.754228703338169e-11
16.815863012500184,240.1377042138676,2.2908676527677748e-11
16.815863012500184,263.3057567423873,1.9054607179632482e-11
16.815863012500184,288.7090211870091,1.5848931924611137e-11
16.815863012500184,316.56314676139635,1.3182567385564075e-11
16.815863012500184,347.10458812634624,1.096478196143185e-11
16.815863012500184,380.59261266179936,9.120108393559095e-12
16.815863012500184,417.3115013968317,7.585775750291837e-12
16.815863012500184,457.5729622814023,6.30957344480193e-12
16.815863012500184,501.71877628620564,5.248074602497723e-12
16.815863012500184,550.1236987934651,4.365158322401656e-12
16.815863012500184,603.1986409086754,3.6307805477010093e-12
16.815863012500184,661.3941576995649,3.0199517204020132e-12
16.815863012500184,725.2042729740599,2.511886431509582e-12
16.815863012500184,795.1706730659272,2.089296130854041e-12
16.815863012500184,871.8873052292902,1.7378008287493765e-12
16.815863012500184,956.0054196779548,1.445439770745928e-12
16.815863012500184,1048.2390980715927,1.202264434617413e-12
16.815863012500184,1149.3713153802992,1e-12
16.815863012500184,1260.2605865869104,8.317637711026707e-13
16.815863012500184,1381.8482546511677,6.918309709189362e-13
16.815863012500184,1515.1664816035209,5.754399373371567e-13
16.815863012500184,1661.347010605245,4.786300923226381e-13
16.815863012500184,1821.6307733563121,3.981071705534969e-13
16.815863012500184,1997.3784244086446,3.311311214825907e-13
16.815863012500184,2190.0818918109067,2.754228703338163e-13
16.815863012500184,2401.377042138676,2.290867652767775e-13
16.815863012500184,2633.057567423873,1.905460717963248e-13
16.815863012500184,2887.0902118700915,1.584893192461114e-13
16.815863012500184,3165.6314676139637,1.3182567385564074e-13
16.815863012500184,3471.0458812634624,1.0964781961431851e-13
16.815863012500184,3805.9261266179938,9.120108393559096e-14
16.815863012500184,4173.115013968318,7.585775750291835e-14
16.815863012500184,4575.729622814023,6.309573444801929e-14
16.815863012500184,5017.187762862057,5.2480746024977235e-14
16.815863012500184,5501.23698793465,4.365158322401657e-14
16.815863012500184,6031.986409086754,3.63078054770101e-14
16.815863012500184,6613.9415769956495,3.019951720402013e-14
16.815863012500184,7252.0427297405995,2.511886431509582e-14
16.815863012500184,7951.706730659273,2.0892961308540407e-14
16.815863012500184,8718.873052292904,1.7378008287493762e-14
16.815863012500184,9560.054196779547,1.445439770745928e-14
18.867708625039015,1.0482390980715925,1.0000000000000002e-06
18.867708625039015,1.1493713153802991,8.317637711026709e-07
18.867708625039015,1.2602605865869103,6.918309709189365e-07
18.867708625039015,1.3818482546511677,5.754399373371567e-07
18.867708625039015,1.5151664816035209,4.786300923226381e-07
18.867708625039015,1.6613470106052453,3.981071705534969e-07
18.867708625039015,1.8216307733563122,3.311311214825908e-07
18.867708625039015,1.9973784244086434,2.7542287033381637e-07
18.867708625039015,2.1900818918109053,2.2908676527677753e-07
18.867708625039015,2.4013770421386758,1.9054607179632485e-07
18.867708625039015,2.6330575674238723,1.5848931924611146e-07
18.867708625039015,2.887090211870091,1.3182567385564077e-07
18.867708625039015,3.1656314676139634,1.096478196143185e-07
18.867708625039015,3.4710458812634624,9.120108393559098e-08
18.867708625039015,3.805926126617994,7.585775750291836e-08
18.867708625039015,4.173115013968317,6.309573444801931e-08
18.867708625039015,4.575729622814023,5.248074602497723e-08
18.867708625039015,5.017187762862054,4.3651583224016566e-08
18.867708625039015,5.501236987934645,3.630780547701018e-08
18.867708625039015,6.031986409086748,3.019951720402019e-08
18.867708625039015,6.613941576995646,2.5118864315095824e-08
18.867708625039015,7.2520427297406,2.0892961308540408e-08
18.867708625039015,7.951706730659272,1.7378008287493763e-08
18.867708625039015,8.718873052292903,1.445439770745928e-08
18.867708625039015,9.560054196779548,1.2022644346174132e-08
18.867708625039015,10.482390980715925,1e-08
18.867708625039015,11.493713153802991,8.31763771102671e-09
18.867708625039015,12.602605865869105,6.918309709189363e-09
18.867708625039015,13.818482546511675,5.754399373371567e-09
18.867708625039015,15.151664816035204,4.786300923226385e-09
18.867708625039015,16.613470106052446,3.981071705534973e-09
18.867708625039015,18.216307733563113,3.3113112148259115e-09
18.867708625039015,19.973784244086435,2.754228703338166e-09
18.867708625039015,21.900818918109067,2.290867652767773e-09
18.867708625039015,24.013770421386774,1.905460717963247e-09
18.867708625039015,26.330575674238737,1.5848931924611128e-09
18.867708625039015,28.87090211870091,1.3182567385564076e-09
18.867708625039015,31.656314676139637,1.0964781961431854e-09
18.867708625039015,34.71045881263463,9.120108393559095e-10
18.867708625039015,38.05926126617994,7.585775750291836e-10
18.867708625039015,41.73115013968317,6.30957344480193e-10
18.867708625039015,45.75729622814022,5.248074602497723e-10
18.867708625039015,50.17187762862054,4.365158322401662e-10
18.867708625039015,55.01236987934648,3.6307805477010135e-10
18.867708625039015,60.31986409086751,3.019951720402016e-10
18.867708625039015,66.13941576995649,2.51188643150958e-10
18.867708625039015,72.52042729740603,2.0892961308540392e-10
18.867708625039015,79.51706730659274,1.7378008287493745e-10
18.867708625039015,87.18873052292903,1.4454397707459284e-10
18.867708625039015,95.6005419677955,1.2022644346174132e-10
18.867708625039015,104.82390980715925,9.999999999999999e-11
18.867708625039015,114.93713153802992,8.31763771102671e-11
18.867708625039015,126.02605865869103,6.918309709189361e-11
18.867708625039015,138.18482546511677,5.754399373371567e-11
18.867708625039015,151.5166481603521,4.786300923226381e-11
18.867708625039015,166.13470106052452,3.981071705534969e-11
18.867708625039015,182.16307733563121,3.311311214825908e-11
18.867708625039015,199.73784244086434,2.7542287033381637e-11
18.867708625039015,219.00818918109056,2.290867652767775e-11
18.867708625039015,240.1377042138676,1.9054607179632485e-11
18.867708625039015,263.3057567423873,1.5848931924611143e-11
18.867708625039015,288.7090211870091,1.3182567385564074e-11
18.867708625039015,316.56314676139635,1.0964781961431852e-11
18.867708625039015,347.10458812634624,9.120108393559096e-12
18.867708625039015,380.59261266179936,7.585775750291836e-12
18.867708625039015,417.3115013968317,6.309573444801931e-12
18.867708625039015,457.5729622814023,5.248074602497723e-12
18.867708625039015,501.71877628620564,4.365158322401657e-12
18.867708625039015,550.1236987934651,3.63078054770101e-12
18.867708625039015,603.1986409086754,3.019951720402013e-12
18.867708625039015,661.3941576995649,2.511886431509578e-12
18.867708625039015,725.2042729740599,2.0892961308540406e-12
18.867708625039015,795.1706730659272,1.7378008287493767e-12
18.867708625039015,871.8873052292902,1.4454397707459283e-12
18.867708625039015,956.0054196779548,1.2022644346174132e-12
18.867708625039015,1048.2390980715927,1e-12
18.867708625039015,1149.3713153802992,8.317637711026709e-13
18.867708625039015,1260.2605865869104,6.918309709189363e-13
18.867708625039015,1381.8482546511677,5.754399373371567e-13
18.867708625039015,1515.1664816035209,4.786300923226382e-13
18.867708625039015,1661.347010605245,3.98107170553497e-13
18.867708625039015,1821.6307733563121,3.311311214825908e-13
18.867708625039015,1997.3784244086446,2.754228703338163e-13
18.867708625039015,2190.0818918109067,2.29086765276777e-13
18.867708625039015,2401.377042138676,1.9054607179632485e-13
18.867708625039015,2633.057567423873,1.5848931924611142e-13
18.867708625039015,2887.0902118700915,1.3182567385564074e-13
18.867708625039015,3165.6314676139637,1.0964781961431851e-13
18.867708625039015,3471.0458812634624,9.120108393559097e-14
18.867708625039015,3805.9261266179938,7.585775750291836e-14
18.867708625039015,4173.115013968318,6.30957344480193e-14
18.867708625039015,4575.729622814023,5.2480746024977235e-14
18.867708625039015,5017.187762862057,4.3651583224016575e-14
18.867708625039015,5501.23698793465,3.6307805477010106e-14
18.867708625039015,6031.986409086754,3.0199517204020135e-14
18.867708625039015,6613.9415769956495,2.5118864315095775e-14
18.867708625039015,7252.0427297405995,2.0892961308540407e-14
18.867708625039015,7951.706730659273,1.7378008287493765e-14
18.867708625039015,8718.873052292904,1.445439770745928e-14
18.867708625039015,9560.054196779547,1.2022644346174133e-14
21.1699172676861,1.0482390980715925,8.317637711026709e-07
21.1699172676861,1.1493713153802991,6.918309709189362e-07
21.1699172676861,1.2602605865869103,5.754399373371568e-07
21.1699172676861,1.3818482546511677,4.78630092322638e-07
21.1699172676861,1.5151664816035209,3.981071705534969e-07
21.1699172676861,1.6613470106052453,3.3113112148259074e-07
21.1699172676861,1.8216307733563122,2.7542287033381637e-07
21.1699172676861,1.9973784244086434,2.29086765276777e-07
21.1699172676861,2.1900818918109053,1.9054607179632485e-07
21.1699172676861,2.4013770421386758,1.5848931924611143e-07
21.1699172676861,2.6330575674238723,1.3182567385564077e-07
21.1699172676861,2.887090211870091,1.0964781961431852e-07
21.1699172676861,3.1656314676139634,9.120108393559096e-08
21.1699172676861,3.4710458812634624,7.585775750291837e-08
21.1699172676861,3.805926126617994,6.30957344480193e-08
21.1699172676861,4.173115013968317,5.248074602497723e-08
21.1699172676861,4.575729622814023,4.3651583224016566e-08
21.1699172676861,5.017187762862054,3.63078054770101e-08
21.1699172676861,5.501236987934645,3.0199517204020194e-08
21.1699172676861,6.031986409086748,2.5118864315095824e-08
21.1699172676861,6.613941576995646,2.0892961308540408e-08
21.1699172676861,7.2520427297406,1.7378008287493766e-08
21.1699172676861,7.951706730659272,1.4454397707459279e-08
21.1699172676861,8.718873052292903,1.202264434617413e-08
21.1699172676861,9.560054196779548,1e-08
21.1699172676861,10.482390980715925,8.317637711026709e-09
21.1699172676861,11.493713153802991,6.9183097091893634e-09
21.1699172676861,12.602605865869105,5.754399373371566e-09
21.1699172676861,13.818482546511675,4.78630092322638e-09
21.1699172676861,15.151664816035204,3.981071705534974e-09
21.1699172676861,16.613470106052446,3.311311214825911e-09
21.1699172676861,18.216307733563113,2.7542287033381663e-09
21.1699172676861,19.973784244086435,2.2908676527677724e-09
21.1699172676861,21.900818918109067,1.905460717963247e-09
21.1699172676861,24.013770421386774,1.5848931924611126e-09
21.1699172676861,26.330575674238737,1.3182567385564062e-09
21.1699172676861,28.87090211870091,1.0964781961431852e-09
21.1699172676861,31.656314676139637,9.120108393559097e-10
21.1699172676861,34.71045881263463,7.585775750291835e-10
21.1699172676861,38.05926126617994,6.30957344480193e-10
21.1699172676861,41.73115013968317,5.248074602497723e-10
21.1699172676861,45.75729622814022,4.3651583224016567e-10
21.1699172676861,50.17187762862054,3.6307805477010146e-10
21.1699172676861,55.01236987934648,3.0199517204020157e-10
21.1699172676861,60.31986409086751,2.51188643150958e-10
21.1699172676861,66.13941576995649,2.089296130854039e-10
21.1699172676861,72.52042729740603,1.7378008287493747e-10
21.1699172676861,79.51706730659274,1.4454397707459265e-10
21.1699172676861,87.18873052292903,1.2022644346174135e-10
21.1699172676861,95.6005419677955,1e-10
21.1699172676861,104.82390980715925,8.317637711026708e-11
21.1699172676861,114.93713153802992,6.918309709189364e-11
21.1699172676861,126.02605865869103,5.754399373371566e-11
21.1699172676861,138.18482546511677,4.786300923226381e-11
21.1699172676861,151.5166481603521,3.98107170553497e-11
21.1699172676861,166.13470106052452,3.3113112148259073e-11
21.1699172676861,182.16307733563121,2.7542287033381634e-11
21.1699172676861,199.73784244086434,2.2908676527677702e-11
21.1699172676861,219.00818918109056,1.9054607179632485e-11
21.1699172676861,240.1377042138676,1.5848931924611143e-11
21.1699172676861,263.3057567423873,1.3182567385564075e-11
21.1699172676861,288.7090211870091,1.0964781961431849e-11
21.1699172676861,316.56314676139635,9.120108393559098e-12
21.1699172676861,347.10458812634624,7.585775750291837e-12
21.1699172676861,380.59261266179936,6.30957344480193e-12
21.1699172676861,417.3115013968317,5.248074602497724e-12
21.1699172676861,457.5729622814023,4.365158322401657e-12
21.1699172676861,501.71877628620564,3.63078054770101e-12
21.1699172676861,550.1236987934651,3.019951720402013e-12
21.1699172676861,603.1986409086754,2.5118864315095767e-12
21.1699172676861,661.3941576995649,2.089296130854037e-12
21.1699172676861,725.2042729740599,1.7378008287493763e-12
21.1699172676861,795.1706730659272,1.4454397707459283e-12
21.1699172676861,871.8873052292902,1.2022644346174132e-12
21.1699172676861,956.0054196779548,1e-12
21.1699172676861,1048.2390980715927,8.317637711026709e-13
21.1699172676861,1149.3713153802992,6.918309709189363e-13
21.1699172676861,1260.2605865869104,5.754399373371566e-13
21.1699172676861,1381.8482546511677,4.78630092322638e-13
21.1699172676861,1515.1664816035209,3.98107170553497e-13
21.1699172676861,1661.347010605245,3.311311214825908e-13
21.1699172676861,1821.6307733563121,2.754228703338163e-13
21.1699172676861,1997.3784244086446,2.29086765276777e-13
21.1699172676861,2190.0818918109067,1.9054607179632445e-13
21.1699172676861,2401.377042138676,1.5848931924611144e-13
21.1699172676861,2633.057567423873,1.3182567385564074e-13
21.1699172676861,2887.0902118700915,1.096478196143185e-13
21.1699172676861,3165.6314676139637,9.120108393559096e-14
21.1699172676861,3471.0458812634624,7.585775750291836e-14
21.1699172676861,3805.9261266179938,6.30957344480193e-14
21.1699172676861,4173.115013968318,5.2480746024977235e-14
21.1699172676861,4575.729622814023,4.365158322401657e-14
21.1699172676861,5017.187762862057,3.6307805477010106e-14
21.1699172676861,5501.23698793465,3.019951720402013e-14
21.1699172676861,6031.986409086754,2.5118864315095772e-14
21.1699172676861,6613.9415769956495,2.089296130854037e-14
21.1699172676861,7252.0427297405995,1.7378008287493762e-14
21.1699172676861,7951.706730659273,1.445439770745928e-14
21.1699172676861,8718.873052292904,1.2022644346174131e-14
21.1699172676861,9560.054196779547,1e-14
23.753037850389603,1.0482390980715925,6.918309709189362e-07
23.753037850389603,1.1493713153802991,5.754399373371565e-07
23.753037850389603,1.2602605865869103,4.786300923226381e-07
23.753037850389603,1.3818482546511677,3.9810717055349687e-07
23.753037850389603,1.5151664816035209,3.3113112148259074e-07
23.753037850389603,1.6613470106052453,2.754228703338163e-07
23.753037850389603,1.8216307733563122,2.29086765276777e-07
23.753037850389603,1.9973784244086434,1.9054607179632443e-07
23.753037850389603,2.1900818918109053,1.5848931924611143e-07
23.753037850389603,2.4013770421386758,1.3182567385564074e-07
23.753037850389603,2.6330575674238723,1.0964781961431852e-07
23.753037850389603,2.887090211870091,9.120108393559098e-08
23.753037850389603,3.1656314676139634,7.585775750291836e-08
23.753037850389603,3.4710458812634624,6.30957344480193e-08
23.753037850389603,3.805926126617994,5.2480746024977225e-08
23.753037850389603,4.173115013968317,4.3651583224016566e-08
23.753037850389603,4.575729622814023,3.6307805477010096e-08
23.753037850389603,5.017187762862054,3.019951720402013e-08
23.753037850389603,5.501236987934645,2.5118864315095824e-08
23.753037850389603,6.031986409086748,2.0892961308540405e-08
23.753037850389603,6.613941576995646,1.7378008287493763e-08
23.753037850389603,7.2520427297406,1.445439770745928e-08
23.753037850389603,7.951706730659272,1.202264434617413e-08
23.753037850389603,8.718873052292903,1e-08
23.753037850389603,9.560054196779548,8.317637711026709e-09
23.753037850389603,10.482390980715925,6.918309709189363e-09
23.753037850389603,11.493713153802991,5.754399373371567e-09
23.753037850389603,12.602605865869105,4.786300923226379e-09
23.753037850389603,13.818482546511675,3.981071705534969e-09
23.753037850389603,15.151664816035204,3.3113112148259107e-09
23.753037850389603,16.613470106052446,2.754228703338166e-09
23.753037850389603,18.216307733563113,2.2908676527677724e-09
23.753037850389603,19.973784244086435,1.905460717963246e-09
23.753037850389603,21.900818918109067,1.5848931924611126e-09
23.753037850389603,24.013770421386774,1.3182567385564062e-09
23.753037850389603,26.330575674238737,1.0964781961431841e-09
23.753037850389603,28.87090211870091,9.120108393559097e-10
23.753037850389603,31.656314676139637,7.585775750291837e-10
23.753037850389603,34.71045881263463,6.309573444801928e-10
23.753037850389603,38.05926126617994,5.248074602497723e-10
23.753037850389603,41.73115013968317,4.3651583224016567e-10
23.753037850389603,45.75729622814022,3.63078054770101e-10
23.753037850389603,50.17187762862054,3.019951720402016e-10
23.753037850389603,55.01236987934648,2.5118864315095794e-10
23.753037850389603,60.31986409086751,2.089296130854039e-10
23.753037850389603,66.13941576995649,1.7378008287493745e-10
23.753037850389603,72.52042729740603,1.4454397707459265e-10
23.753037850389603,79.51706730659274,1.202264434617412e-10
23.753037850389603,87.18873052292903,1.0000000000000002e-10
23.753037850389603,95.6005419677955,8.317637711026709e-11
23.753037850389603,104.82390980715925,6.918309709189361e-11
23.753037850389603,114.93713153802992,5.754399373371567e-11
23.753037850389603,126.02605865869103,4.7863009232263794e-11
23.753037850389603,138.18482546511677,3.98107170553497e-11
23.753037850389603,151.5166481603521,3.311311214825908e-11
23.753037850389603,166.13470106052452,2.7542287033381628e-11
23.753037850389603,182.16307733563121,2.2908676527677702e-11
23.753037850389603,199.73784244086434,1.9054607179632443e-11
23.753037850389603,219.00818918109056,1.584893192461114e-11
23.753037850389603,240.1377042138676,1.3182567385564075e-11
23.753037850389603,263.3057567423873,1.096478196143185e-11
23.753037850389603,288.7090211870091,9.120108393559095e-12
23.753037850389603,316.56314676139635,7.585775750291837e-12
23.753037850389603,347.10458812634624,6.30957344480193e-12
23.753037850389603,380.59261266179936,5.2480746024977225e-12
23.753037850389603,417.3115013968317,4.365158322401657e-12
23.753037850389603,457.5729622814023,3.63078054770101e-12
23.753037850389603,501.71877628620564,3.0199517204020132e-12
23.753037850389603,550.1236987934651,2.5118864315095767e-12
23.753037850389603,603.1986409086754,2.0892961308540365e-12
23.753037850389603,661.3941576995649,1.737800828749373e-12
23.753037850389603,725.2042729740599,1.4454397707459277e-12
23.753037850389603,795.1706730659272,1.2022644346174132e-12
23.753037850389603,871.8873052292902,1e-12
23.753037850389603,956.0054196779548,8.317637711026709e-13
23.753037850389603,1048.2390980715927,6.918309709189363e-13
23.753037850389603,1149.3713153802992,5.754399373371566e-13
23.753037850389603,1260.2605865869104,4.78630092322638e-13
23.753037850389603,1381.8482546511677,3.981071705534969e-13
23.753037850389603,1515.1664816035209,3.311311214825908e-13
23.753037850389603,1661.347010605245,2.7542287033381635e-13
23.753037850389603,1821.6307733563121,2.29086765276777e-13
23.753037850389603,1997.3784244086446,1.9054607179632443e-13
23.753037850389603,2190.0818918109067,1.584893192461111e-13
23.753037850389603,2401.377042138676,1.3182567385564077e-13
23.753037850389603,2633.057567423873,1.096478196143185e-13
23.753037850389603,2887.0902118700915,9.120108393559095e-14
23.753037850389603,3165.6314676139637,7.585775750291835e-14
23.753037850389603,3471.0458812634624,6.30957344480193e-14
23.753037850389603,3805.9261266179938,5.248074602497723e-14
23.753037850389603,4173.115013968318,4.365158322401657e-14
23.753037850389603,4575.729622814023,3.63078054770101e-14
23.753037850389603,5017.187762862057,3.019951720402013e-14
23.753037850389603,5501.23698793465,2.511886431509577e-14
23.753037850389603,6031.986409086754,2.089296130854037e-14
23.753037850389603,6613.9415769956495,1.737800828749373e-14
23.753037850389603,7252.0427297405995,1.4454397707459277e-14
23.753037850389603,7951.706730659273,1.2022644346174133e-14
23.753037850389603,8718.873052292904,9.999999999999998e-15
23.753037850389603,9560.054196779547,8.317637711026708e-15
26.65134681387018,1.0482390980715925,5.754399373371567e-07
26.65134681387018,1.1493713153802991,4.78630092322638e-07
26.65134681387018,1.2602605865869103,3.9810717055349703e-07
26.65134681387018,1.3818482546511677,3.3113112148259074e-07
26.65134681387018,1.5151664816035209,2.754228703338163e-07
26.65134681387018,1.6613470106052453,2.29086765276777e-07
26.65134681387018,1.8216307733563122,1.9054607179632446e-07
26.65134681387018,1.9973784244086434,1.584893192461111e-07
26.65134681387018,2.1900818918109053,1.3182567385564077e-07
26.65134681387018,2.4013770421386758,1.0964781961431852e-07
26.65134681387018,2.6330575674238723,9.120108393559099e-08
26.65134681387018,2.887090211870091,7.585775750291837e-08
26.65134681387018,3.1656314676139634,6.30957344480193e-08
26.65134681387018,3.4710458812634624,5.248074602497724e-08
26.65134681387018,3.805926126617994,4.3651583224016566e-08
26.65134681387018,4.173115013968317,3.63078054770101e-08
26.65134681387018,4.575729622814023,3.0199517204020135e-08
26.65134681387018,5.017187762862054,2.511886431509577e-08
26.65134681387018,5.501236987934645,2.089296130854041e-08
26.65134681387018,6.031986409086748,1.7378008287493763e-08
26.65134681387018,6.613941576995646,1.4454397707459279e-08
26.65134681387018,7.2520427297406,1.2022644346174132e-08
26.65134681387018,7.951706730659272,1e-08
26.65134681387018,8.718873052292903,8.317637711026709e-09
26.65134681387018,9.560054196779548,6.9183097091893634e-09
26.65134681387018,10.482390980715925,5.754399373371567e-09
26.65134681387018,11.493713153802991,4.786300923226381e-09
26.65134681387018,12.602605865869105,3.981071705534969e-09
26.65134681387018,13.818482546511675,3.3113112148259078e-09
26.65134681387018,15.151664816035204,2.754228703338166e-09
26.65134681387018,16.613470106052446,2.2908676527677724e-09
26.65134681387018,18.216307733563113,1.9054607179632465e-09
26.65134681387018,19.973784244086435,1.5848931924611124e-09
26.65134681387018,21.900818918109067,1.3182567385564062e-09
26.65134681387018,24.013770421386774,1.0964781961431841e-09
26.65134681387018,26.330575674238737,9.120108393559089e-10
26.65134681387018,28.87090211870091,7.585775750291837e-10
26.65134681387018,31.656314676139637,6.30957344480193e-10
26.65134681387018,34.71045881263463,5.248074602497723e-10
26.65134681387018,38.05926126617994,4.3651583224016567e-10
26.65134681387018,41.73115013968317,3.6307805477010104e-10
26.65134681387018,45.75729622814022,3.0199517204020126e-10
26.65134681387018,50.17187762862054,2.51188643150958e-10
26.65134681387018,55.01236987934648,2.0892961308540386e-10
26.65134681387018,60.31986409086751,1.7378008287493745e-10
26.65134681387018,66.13941576995649,1.4454397707459265e-10
26.65134681387018,72.52042729740603,1.2022644346174122e-10
26.65134681387018,79.51706730659274,9.99999999999999e-11
26.65134681387018,87.18873052292903,8.31763771102671e-11
